cow_id,bull_id
DE00000011658,GB00000002348
GB00000034294,US00000002804
US00000049501,GB00000002348
NL00000038848,US00000002804
NL00000008564,US00000002804
RU00000021632,US00000002804
DE00000013404,US00000002804
NL00000026553,US00000002804
FR00000026833,US00000002804
DE00000034741,US00000002804
US00000041578,US00000002804
NL00000046458,US00000002804
FR00000041419,US00000002804
DE00000080604,US00000002804
FR00000072926,US00000002804
DE00000037054,GB00000002348
FR00000082138,US00000002804
NL00000019106,US00000002804
US00000084124,US00000002804
RU00000032112,US00000002804
US00000066792,US00000002804
NL00000077895,US00000002804
RU00000015745,US00000002804
FR00000029275,US00000002804
GB00000032973,US00000002804
NL00000010009,US00000002804
GB00000023030,US00000002804
NL00000047604,US00000002804
NL00000011276,US00000002804
DE00000023625,US00000002804
NL00000083095,US00000002804
GB00000046341,GB00000002348
RU00000022383,US00000002804
DE00000093608,US00000002804
RU00000076455,US00000002804
DE00000049462,US00000002804
RU00000044888,US00000002804
RU00000007480,US00000002804
NL00000042964,GB00000002348
GB00000083327,US00000002804
RU00000039827,US00000002804
NL00000044344,US00000002804
GB00000030112,US00000002804
US00000040836,US00000002804
NL00000021150,GB00000002348
GB00000030136,US00000002804
GB00000067719,US00000002804
FR00000051910,US00000002804
NL00000059026,US00000002804
GB00000012655,US00000002804
FR00000004949,US00000002804
DE00000006357,US00000002804
US00000089590,US00000002804
US00000038514,US00000002804
FR00000030827,US00000002804
NL00000085369,US00000002804
FR00000049955,US00000002804
FR00000065114,US00000002804
FR00000083782,US00000002804
FR00000091566,US00000002804
US00000030996,GB00000002348
NL00000023963,US00000002804
RU00000074202,US00000002804
FR00000019919,US00000002804
GB00000062644,US00000002804
NL00000016161,US00000002804
RU00000081861,US00000002804
RU00000032871,US00000002804
GB00000014097,US00000001653
DE00000047546,GB00000002348
US00000063448,US00000002804
GB00000067109,US00000002804
RU00000024774,US00000002804
FR00000031029,US00000002804
US00000008830,US00000002804
NL00000043832,US00000002804
RU00000066878,US00000002804
US00000031306,US00000002804
RU00000014032,US00000002804
DE00000012483,GB00000002348
FR00000028459,GB00000002348
US00000055214,US00000002804
RU00000022179,US00000002804
DE00000041978,US00000002804
FR00000039828,GB00000002348
FR00000044330,US00000002804
DE00000018344,US00000002804
DE00000051469,US00000002804
NL00000009942,US00000002804
FR00000068698,US00000002804
NL00000049893,US00000002804
GB00000020099,US00000002804
DE00000039411,US00000002804
RU00000038515,US00000002804
GB00000035710,US00000002804
RU00000037963,GB00000002348
US00000060279,US00000002804
FR00000043691,US00000002804
US00000029715,US00000002804
GB00000018060,US00000002804
US00000032618,GB00000002348
US00000051544,US00000002804
DE00000059571,US00000002804
DE00000019244,US00000002804
DE00000043719,US00000002804
RU00000048619,GB00000002348
NL00000067589,US00000002804
GB00000030144,US00000002804
FR00000068937,US00000002804
FR00000013131,US00000002804
DE00000015752,US00000002804
FR00000053123,US00000002804
RU00000019813,US00000002804
US00000048786,GB00000002348
NL00000038379,US00000002804
GB00000019087,US00000002804
RU00000047760,US00000002804
RU00000024683,US00000002804
NL00000066744,US00000002804
GB00000049989,US00000002804
US00000072715,US00000002804
US00000038521,US00000002804
DE00000010844,GB00000002348
GB00000034317,US00000002804
RU00000059747,US00000002804
US00000088492,US00000002804
GB00000030749,US00000002804
US00000015024,US00000002804
DE00000041609,US00000002804
FR00000090030,US00000002804
GB00000084320,US00000002804
NL00000035696,GB00000002348
RU00000083083,US00000002804
US00000011962,US00000002804
US00000038417,US00000002804
DE00000037366,US00000002804
NL00000019884,GB00000002348
NL00000082450,US00000002804
GB00000019687,US00000002804
US00000010261,GB00000002348
US00000007494,US00000002804
RU00000054795,US00000002804
DE00000072739,US00000002804
GB00000022876,US00000002804
FR00000023707,US00000002804
DE00000035780,US00000002804
NL00000049047,US00000002804
RU00000047205,US00000002804
RU00000022134,GB00000002348
FR00000053790,US00000002804
FR00000045473,US00000002804
DE00000089726,US00000002804
RU00000093603,US00000002804
US00000018446,GB00000002348
NL00000022980,US00000002804
RU00000027195,US00000002804
NL00000070090,US00000002804
RU00000080772,US00000002804
GB00000044363,US00000002804
RU00000046504,US00000002804
GB00000072853,US00000002804
GB00000040264,GB00000002348
NL00000039475,US00000002804
NL00000088090,US00000002804
DE00000045431,US00000002804
DE00000025499,US00000002804
FR00000022407,US00000002804
DE00000054017,US00000002804
DE00000005545,US00000002804
NL00000067192,US00000002804
GB00000015624,US00000002804
DE00000073712,US00000002804
US00000027679,US00000002804
RU00000019818,US00000002804
GB00000085050,US00000002804
NL00000029354,US00000002804
RU00000054756,US00000002804
NL00000017677,US00000002804
DE00000007064,US00000002804
NL00000089062,US00000002804
US00000030439,GB00000002348
DE00000052975,US00000002804
FR00000072815,US00000002804
GB00000021244,US00000002804
GB00000011758,US00000002804
FR00000067064,US00000002804
FR00000007664,US00000002804
US00000015742,US00000002804
NL00000011674,US00000002804
US00000006254,US00000002804
US00000008396,US00000002804
US00000027528,US00000002804
RU00000047933,US00000002804
FR00000005481,US00000002804
DE00000016426,GB00000002348
DE00000021937,US00000002804
DE00000023810,US00000002804
US00000089055,US00000002804
US00000010799,US00000002804
NL00000040098,US00000002804
DE00000075591,US00000002804
GB00000032147,GB00000002348
RU00000053885,US00000002804
NL00000043682,US00000002804
FR00000027261,US00000002804
RU00000038669,US00000002804
RU00000005531,GB00000002348
US00000027872,GB00000002348
DE00000038915,US00000002804
GB00000024712,US00000002804
FR00000084481,US00000002804
DE00000019294,US00000002804
RU00000039417,GB00000002348
NL00000018596,US00000002804
US00000042973,US00000002804
GB00000015521,US00000002804
NL00000070377,US00000002804
DE00000022988,GB00000002348
NL00000024733,US00000002804
NL00000044950,GB00000002348
NL00000019697,US00000002804
FR00000033133,GB00000002348
RU00000018715,GB00000002348
NL00000046784,US00000002804
US00000024021,US00000002804
US00000053544,US00000002804
RU00000074049,US00000002804
FR00000007317,US00000002804
DE00000022368,US00000002804
FR00000007024,US00000002804
NL00000045789,US00000002804
RU00000030973,GB00000002348
NL00000066288,US00000002804
FR00000049185,US00000002804
FR00000076677,US00000002804
US00000013999,US00000002804
US00000025434,US00000002804
NL00000011995,GB00000002348
US00000038471,US00000002804
DE00000013995,US00000002804
GB00000072990,US00000002804
RU00000045101,US00000002804
NL00000074037,US00000002804
FR00000056631,US00000002804
GB00000092465,US00000002804
FR00000042457,US00000002804
GB00000062129,US00000002804
DE00000045952,US00000002804
US00000017834,US00000002804
DE00000090443,US00000002804
US00000090675,US00000002804
US00000089827,US00000002804
RU00000089798,US00000002804
GB00000092444,US00000002804
US00000092716,US00000002804
FR00000091195,US00000002804
NL00000090789,US00000002804
FR00000090853,US00000002804
GB00000091285,US00000002804
DE00000093250,US00000002804
DE00000092929,US00000002804
US00000055034,US00000002804
FR00000056455,US00000002804
US00000058731,US00000002804
DE00000052408,US00000002804
FR00000059845,US00000002804
GB00000063053,US00000002804
DE00000064001,US00000002804
US00000053316,US00000002804
DE00000053353,US00000002804
FR00000053560,US00000002804
RU00000066419,US00000002804
FR00000068307,US00000002804
FR00000070612,US00000002804
RU00000071018,US00000002804
FR00000067853,US00000002804
NL00000068218,US00000002804
DE00000070336,US00000002804
RU00000072171,US00000002804
US00000074691,US00000002804
DE00000075232,US00000002804
DE00000076684,US00000002804
FR00000077935,US00000002804
RU00000078060,US00000002804
DE00000079059,US00000002804
DE00000080558,US00000002804
FR00000079814,US00000002804
GB00000079851,US00000002804
US00000081356,US00000002804
GB00000081342,US00000002804
NL00000081126,US00000002804
NL00000083586,US00000002804
DE00000085206,US00000002804
RU00000087813,US00000002804
GB00000087816,US00000002804
GB00000088156,US00000002804
RU00000086978,US00000002804
GB00000087482,US00000002804
US00000069176,US00000002804
DE00000086243,US00000002804
RU00000054467,US00000002804
DE00000052199,US00000002804
NL00000052545,US00000002804
NL00000056433,US00000002804
RU00000056864,US00000002804
FR00000058001,US00000002804
FR00000057580,US00000002804
DE00000058639,US00000002804
NL00000060561,US00000002804
DE00000060981,US00000002804
DE00000061212,US00000002804
FR00000063377,US00000002804
DE00000060065,US00000002804
RU00000063735,US00000002804
FR00000062556,US00000002804
RU00000063873,US00000002804
GB00000065719,US00000002804
US00000066950,US00000002804
FR00000067356,US00000002804
GB00000068365,US00000002804
NL00000070161,US00000002804
DE00000073710,US00000002804
NL00000074305,US00000002804
GB00000075255,US00000002804
FR00000075669,US00000002804
US00000081148,US00000002804
DE00000087981,US00000002804
NL00000084081,US00000002804
FR00000011716,US00000002804
US00000039352,US00000002804
FR00000042900,US00000002804
NL00000072961,US00000002804
GB00000049306,US00000002804
RU00000032924,US00000002804
NL00000020555,US00000002804
US00000062139,US00000002804
FR00000037097,US00000002804
US00000063745,US00000002804
US00000066119,US00000002804
DE00000025971,US00000002804
RU00000072314,US00000002804
RU00000006955,US00000002804
FR00000002979,US00000002804
NL00000022729,GB00000002348
NL00000016243,US00000002804
RU00000078318,US00000002804
RU00000014783,US00000002804
RU00000009765,US00000002804
DE00000047860,US00000002804
NL00000015843,GB00000002348
NL00000048553,US00000002804
NL00000057268,US00000002804
NL00000082371,US00000002804
DE00000012696,GB00000002348
US00000072427,US00000002804
NL00000021662,US00000002804
DE00000023292,US00000002804
GB00000045778,US00000002804
NL00000024355,US00000001653
FR00000026183,US00000001653
FR00000026245,US00000001653
US00000026539,US00000001653
FR00000027511,US00000001653
RU00000036991,US00000001653
US00000019475,US00000001653
NL00000051472,US00000002804
DE00000047443,US00000002804
GB00000044307,GB00000002348
GB00000083082,US00000002804
DE00000036498,US00000002804
RU00000012325,US00000002804
NL00000020277,US00000002804
FR00000060784,US00000002804
RU00000005833,US00000002804
US00000062145,US00000002804
DE00000054377,US00000002804
NL00000030959,GB00000002348
US00000025190,US00000002804
GB00000076721,US00000002804
GB00000024765,US00000002804
DE00000083222,US00000002804
US00000029806,US00000002804
DE00000027990,US00000002804
NL00000051778,US00000002804
NL00000019743,US00000002804
NL00000058202,US00000002804
RU00000085038,US00000002804
GB00000009433,US00000002804
US00000089128,US00000002804
US00000047083,US00000002804
NL00000014702,US00000002804
NL00000005454,US00000002804
DE00000045734,US00000002804
GB00000090905,US00000002804
FR00000072746,US00000002804
NL00000042754,US00000002804
US00000092025,US00000002804
FR00000031460,US00000002804
DE00000079724,US00000002804
GB00000062349,US00000002804
NL00000075849,US00000002804
US00000024391,US00000002804
RU00000072924,US00000002804
RU00000031831,US00000002804
DE00000043050,US00000002804
DE00000044327,US00000002804
NL00000089790,US00000002804
US00000091554,US00000002804
FR00000091837,US00000002804
GB00000091981,US00000002804
GB00000092627,US00000002804
US00000090793,US00000002804
RU00000089960,US00000002804
NL00000092644,US00000002804
FR00000093373,US00000002804
FR00000091933,US00000002804
US00000092103,US00000002804
DE00000074640,US00000002804
GB00000055494,US00000002804
FR00000057480,US00000002804
FR00000060169,US00000002804
FR00000051892,US00000002804
DE00000059485,US00000002804
RU00000059714,US00000002804
DE00000061765,US00000002804
FR00000052513,US00000002804
GB00000052957,US00000002804
DE00000063250,US00000002804
DE00000053012,US00000002804
DE00000062647,US00000002804
GB00000063481,US00000002804
NL00000062938,US00000002804
US00000063670,US00000002804
RU00000063895,US00000002804
GB00000053948,US00000002804
RU00000054169,US00000002804
DE00000071007,US00000002804
US00000070199,US00000002804
FR00000071354,US00000002804
DE00000071362,US00000002804
GB00000066971,US00000002804
DE00000066999,US00000002804
DE00000072049,US00000002804
DE00000072051,US00000002804
GB00000072063,US00000002804
RU00000067512,US00000002804
DE00000072580,US00000002804
FR00000074273,US00000002804
US00000074705,US00000002804
NL00000074453,US00000002804
RU00000075655,US00000002804
FR00000075967,US00000002804
DE00000077700,US00000002804
FR00000077261,US00000002804
RU00000078034,US00000002804
DE00000078141,US00000002804
US00000078377,US00000002804
RU00000078827,US00000002804
GB00000078876,US00000002804
GB00000078659,US00000002804
DE00000078956,US00000002804
DE00000078959,US00000002804
DE00000079888,US00000002804
DE00000079931,US00000002804
GB00000079932,US00000002804
FR00000080037,US00000002804
NL00000079753,US00000002804
RU00000080815,US00000002804
GB00000080822,US00000002804
FR00000080982,US00000002804
NL00000081106,US00000002804
GB00000081115,US00000002804
NL00000081471,US00000002804
GB00000082282,US00000002804
GB00000083486,US00000002804
GB00000082700,US00000002804
RU00000085236,US00000002804
US00000085987,US00000002804
US00000086262,US00000002804
NL00000086637,US00000002804
DE00000088723,US00000002804
DE00000087585,US00000002804
FR00000089887,US00000002804
US00000052315,US00000002804
NL00000054585,US00000002804
FR00000055408,US00000002804
DE00000053219,US00000002804
FR00000056032,US00000002804
RU00000053839,US00000002804
DE00000056417,US00000002804
DE00000056470,US00000002804
GB00000054350,US00000002804
FR00000056983,US00000002804
NL00000057211,US00000002804
NL00000057846,US00000002804
RU00000057563,US00000002804
RU00000058314,US00000002804
RU00000058470,US00000002804
DE00000060276,US00000002804
RU00000060277,US00000002804
FR00000060415,US00000002804
FR00000058916,US00000002804
US00000058993,US00000002804
FR00000061339,US00000002804
FR00000059506,US00000002804
NL00000059561,US00000002804
NL00000063221,US00000002804
GB00000061662,US00000002804
FR00000061698,US00000002804
US00000064860,US00000002804
DE00000062761,US00000002804
GB00000065349,US00000002804
FR00000068632,US00000002804
DE00000068691,US00000002804
GB00000068489,US00000002804
GB00000073324,US00000002804
FR00000068591,US00000002804
FR00000068600,US00000002804
FR00000073404,US00000002804
US00000073554,US00000002804
GB00000073691,US00000002804
NL00000073766,US00000002804
FR00000070475,US00000002804
GB00000074409,US00000002804
DE00000075071,US00000002804
FR00000069378,US00000002804
NL00000075473,US00000002804
RU00000069560,US00000002804
NL00000078646,US00000002804
NL00000079048,US00000002804
FR00000079589,US00000002804
DE00000080195,US00000002804
NL00000077086,US00000002804
NL00000086244,US00000002804
US00000077209,US00000002804
GB00000077385,US00000002804
NL00000077388,US00000002804
US00000080405,US00000002804
NL00000086717,US00000002804
FR00000081415,US00000002804
NL00000081844,US00000002804
RU00000077515,US00000002804
DE00000089639,US00000002804
DE00000074278,US00000002804
DE00000037139,US00000002804
RU00000072781,US00000002804
RU00000019080,GB00000002348
RU00000072897,US00000002804
US00000062335,US00000002804
RU00000019762,US00000002804
NL00000062110,US00000002804
DE00000035174,US00000002804
GB00000036152,US00000002804
US00000055077,US00000002804
RU00000005608,US00000002804
RU00000038885,US00000002804
GB00000027842,US00000002804
DE00000047202,US00000002804
NL00000008996,US00000002804
NL00000007107,US00000002804
NL00000038513,US00000002804
RU00000040012,GB00000002348
RU00000034628,US00000002804
FR00000037443,US00000002804
US00000089377,US00000002804
NL00000026371,US00000002804
FR00000021867,GB00000002348
NL00000004400,US00000002804
DE00000072988,US00000002804
NL00000017248,GB00000002348
RU00000008831,US00000002804
US00000029356,US00000002804
NL00000081868,US00000002804
FR00000016220,US00000002804
DE00000006792,US00000002804
NL00000077445,US00000002804
DE00000062160,US00000002804
US00000025398,US00000002804
GB00000023489,US00000002804
FR00000005973,US00000002804
RU00000009748,US00000002804
GB00000089942,US00000002804
GB00000078023,US00000002804
RU00000083128,US00000002804
RU00000018509,US00000002804
US00000008040,US00000002804
RU00000033158,GB00000002348
RU00000091039,US00000002804
RU00000033431,US00000002804
GB00000033002,US00000002804
DE00000072804,US00000002804
NL00000005059,GB00000002348
FR00000021294,US00000002804
FR00000023975,US00000002804
DE00000062050,US00000002804
US00000017561,GB00000002348
FR00000072688,US00000002804
US00000038421,US00000002804
GB00000029683,US00000002804
FR00000077994,US00000002804
FR00000077000,US00000002804
NL00000038534,US00000002804
RU00000008732,US00000002804
US00000016281,US00000002804
DE00000024154,GB00000002348
NL00000040933,US00000002804
DE00000087355,US00000002804
NL00000040101,US00000002804
US00000062233,US00000002804
US00000048754,US00000002804
US00000069849,US00000002804
GB00000004649,US00000002804
FR00000047619,US00000002804
DE00000084438,US00000002804
NL00000031452,US00000002804
RU00000008569,US00000002804
FR00000043636,US00000002804
NL00000016981,US00000002804
US00000051502,US00000002804
DE00000028183,GB00000002348
US00000018121,US00000002804
DE00000022514,US00000002804
DE00000024593,US00000002804
RU00000055886,US00000002804
DE00000039269,US00000002804
FR00000089893,US00000002804
RU00000014418,US00000002804
FR00000032089,US00000002804
FR00000045705,US00000002804
DE00000081391,US00000002804
DE00000049624,GB00000002348
RU00000023988,US00000002804
US00000005077,US00000001653
US00000075514,US00000002804
DE00000031444,US00000002804
RU00000077054,US00000002804
DE00000032377,US00000002804
RU00000046497,US00000002804
US00000062093,US00000002804
RU00000044197,US00000002804
DE00000014052,US00000002804
FR00000065795,US00000002804
NL00000079939,US00000002804
DE00000019048,US00000002804
GB00000084175,US00000002804
GB00000037892,US00000002804
RU00000021025,US00000002804
RU00000013959,US00000002804
RU00000072097,US00000002804
DE00000015623,US00000002804
NL00000027662,US00000002804
DE00000039655,US00000002804
RU00000046360,US00000002804
RU00000006518,US00000002804
NL00000007062,US00000002804
DE00000083057,US00000002804
US00000015137,US00000002804
FR00000031944,US00000002804
NL00000035749,US00000002804
US00000022595,US00000002804
FR00000052106,US00000002804
NL00000083823,US00000002804
US00000013829,US00000002804
RU00000008346,GB00000002348
RU00000014882,GB00000002348
FR00000087385,US00000002804
RU00000042368,US00000002804
US00000025151,GB00000002348
GB00000044704,GB00000002348
FR00000024345,GB00000002348
RU00000022213,US00000002804
DE00000032179,US00000002804
US00000023609,US00000002804
DE00000088085,US00000002804
DE00000041586,US00000002804
FR00000076621,US00000002804
FR00000042516,GB00000002348
FR00000032702,US00000002804
RU00000034489,GB00000002348
RU00000036935,US00000002804
NL00000021889,US00000002804
RU00000088652,US00000002804
US00000020433,GB00000002348
GB00000026438,US00000002804
FR00000053273,US00000002804
FR00000005818,US00000002804
RU00000087581,US00000002804
RU00000088864,US00000002804
RU00000022073,US00000002804
GB00000043685,US00000002804
FR00000043376,US00000002804
DE00000056448,US00000002804
GB00000067496,US00000002804
FR00000040573,US00000002804
US00000043974,US00000002804
DE00000029042,GB00000002348
DE00000035640,US00000002804
NL00000038855,GB00000002348
FR00000013833,US00000002804
RU00000082925,US00000002804
FR00000028572,GB00000002348
FR00000036828,GB00000002348
DE00000083138,US00000002804
NL00000019786,US00000002804
NL00000030326,US00000002804
FR00000041617,US00000002804
NL00000048302,GB00000002348
GB00000037473,US00000002804
US00000026146,US00000002804
NL00000011104,GB00000002348
FR00000041787,US00000002804
GB00000035440,US00000002804
NL00000009206,GB00000002348
RU00000072947,US00000002804
GB00000031516,US00000002804
US00000041816,US00000002804
GB00000080057,US00000002804
US00000036544,US00000002804
FR00000062307,US00000002804
RU00000038933,US00000002804
US00000045772,US00000002804
RU00000049113,US00000002804
FR00000083286,US00000002804
FR00000048861,US00000002804
RU00000065710,US00000002804
GB00000067365,US00000002804
GB00000020747,US00000002804
DE00000021896,US00000002804
US00000038177,US00000002804
GB00000072772,US00000002804
GB00000019078,US00000002804
DE00000072978,US00000002804
RU00000072829,US00000002804
RU00000042526,GB00000002348
US00000037792,US00000002804
NL00000034527,US00000002804
NL00000026591,US00000002804
RU00000038501,GB00000002348
FR00000041836,GB00000002348
FR00000062101,US00000002804
RU00000048290,US00000002804
NL00000048652,GB00000002348
NL00000013568,GB00000002348
FR00000046691,GB00000002348
FR00000012081,GB00000002348
FR00000088133,US00000002804
RU00000016853,US00000002804
NL00000045549,GB00000002348
FR00000056899,US00000002804
DE00000043920,GB00000002348
US00000078313,US00000002804
GB00000087711,US00000002804
US00000041222,US00000002804
FR00000043621,GB00000002348
FR00000015609,US00000002804
GB00000005450,US00000002804
NL00000033194,US00000002804
NL00000060552,US00000002804
FR00000093576,US00000002804
US00000024225,US00000002804
DE00000027564,US00000002804
US00000087426,US00000002804
US00000073474,US00000002804
DE00000039633,GB00000002348
NL00000011797,US00000002804
DE00000070521,US00000002804
DE00000019644,US00000002804
RU00000043430,US00000002804
GB00000014709,US00000002804
US00000019615,US00000002804
NL00000026831,US00000002804
US00000054325,US00000002804
FR00000044481,US00000002804
DE00000011404,US00000002804
FR00000065149,US00000002804
FR00000037181,US00000002804
NL00000081991,US00000002804
FR00000073605,US00000002804
US00000087883,US00000002804
FR00000089879,US00000002804
US00000053028,US00000002804
GB00000007368,GB00000002348
FR00000015967,US00000002804
DE00000010353,US00000002804
RU00000013745,US00000002804
NL00000015520,US00000002804
FR00000031545,US00000002804
FR00000045599,GB00000002348
DE00000014980,US00000002804
US00000016203,US00000002804
FR00000004895,US00000002804
GB00000025397,US00000002804
US00000035974,US00000002804
FR00000040151,US00000002804
RU00000036823,US00000002804
DE00000009181,US00000002804
US00000074402,US00000002804
DE00000008155,US00000002804
DE00000036947,US00000002804
NL00000051621,US00000002804
RU00000071821,US00000002804
US00000012522,US00000001653
FR00000029307,GB00000002348
US00000064298,US00000002804
US00000073650,US00000002804
FR00000011566,US00000002804
DE00000036287,US00000002804
US00000012565,US00000002804
NL00000020260,US00000002804
NL00000009546,US00000002804
DE00000021055,US00000002804
RU00000012643,US00000002804
RU00000076052,US00000002804
US00000055127,US00000002804
DE00000009134,US00000002804
NL00000055956,US00000002804
FR00000066930,US00000002804
NL00000007602,US00000002804
FR00000033488,US00000002804
NL00000027813,US00000002804
RU00000056681,US00000002804
RU00000019877,US00000002804
NL00000052047,US00000002804
DE00000012835,US00000002804
NL00000041590,US00000002804
FR00000010306,US00000002804
RU00000035367,US00000002804
NL00000093584,US00000002804
NL00000072810,US00000002804
DE00000038932,US00000002804
NL00000061148,US00000002804
US00000072968,US00000002804
US00000061680,US00000002804
GB00000081562,US00000002804
US00000028854,US00000002804
RU00000043320,US00000002804
FR00000065975,US00000002804
US00000049351,US00000002804
FR00000034304,US00000002804
RU00000046204,US00000002804
DE00000051600,US00000002804
GB00000031416,US00000002804
NL00000072904,US00000002804
NL00000039681,US00000002804
US00000017462,US00000002804
FR00000018148,US00000002804
RU00000083233,US00000002804
NL00000036833,US00000002804
DE00000039069,US00000002804
NL00000037817,US00000002804
FR00000055513,US00000002804
DE00000085687,US00000002804
NL00000024768,GB00000002348
DE00000012638,US00000002804
US00000017590,US00000002804
NL00000039747,US00000002804
RU00000063480,US00000002804
NL00000075121,US00000002804
DE00000042902,US00000002804
DE00000053945,US00000002804
DE00000061496,US00000002804
FR00000089526,US00000002804
FR00000013940,US00000002804
GB00000020192,US00000002804
RU00000005629,US00000002804
FR00000046626,US00000002804
US00000039679,US00000002804
FR00000014020,US00000002804
GB00000053914,US00000002804
GB00000017385,GB00000002348
US00000010536,US00000002804
RU00000027344,US00000002804
FR00000014823,US00000002804
US00000051584,US00000002804
FR00000047991,US00000002804
RU00000072817,US00000002804
GB00000033972,US00000002804
US00000051692,US00000002804
US00000043639,GB00000002348
GB00000007725,US00000002804
RU00000026062,US00000002804
DE00000083063,US00000002804
US00000082575,US00000002804
DE00000051589,US00000002804
FR00000002874,US00000002804
US00000023532,US00000002804
GB00000034510,US00000002804
NL00000044828,US00000002804
DE00000024638,US00000002804
FR00000034797,GB00000002348
RU00000080672,US00000002804
RU00000015610,US00000002804
NL00000064399,US00000002804
NL00000011942,US00000002804
RU00000006217,US00000002804
US00000036721,US00000002804
GB00000066947,US00000002804
GB00000044013,US00000002804
NL00000015913,US00000002804
FR00000056577,US00000002804
NL00000054882,US00000002804
FR00000016594,US00000002804
RU00000040785,US00000002804
FR00000051533,US00000002804
RU00000043555,US00000002804
NL00000058479,US00000002804
DE00000016318,US00000002804
DE00000030098,US00000002804
NL00000028314,US00000002804
GB00000032866,GB00000002348
US00000021891,US00000002804
US00000022432,GB00000002348
DE00000006201,GB00000002348
GB00000015473,GB00000002348
NL00000022863,GB00000002348
DE00000030710,GB00000002348
US00000031120,GB00000002348
FR00000024633,GB00000002348
FR00000049883,US00000001653
US00000031849,GB00000002348
US00000008759,GB00000002348
RU00000049733,GB00000002348
DE00000025859,GB00000002348
RU00000023231,GB00000002348
DE00000027023,GB00000002348
NL00000025548,GB00000002348
FR00000014926,GB00000002348
DE00000025344,GB00000002348
GB00000032659,GB00000002348
FR00000047792,GB00000002348
RU00000022900,GB00000002348
NL00000046227,GB00000002348
FR00000018584,GB00000002348
US00000049364,GB00000002348
GB00000028656,GB00000002348
US00000026794,GB00000002348
NL00000023355,GB00000002348
GB00000036573,GB00000002348
GB00000015200,GB00000002348
FR00000018217,GB00000002348
NL00000015449,GB00000002348
NL00000015097,GB00000002348
RU00000015516,GB00000002348
RU00000038154,GB00000002348
DE00000037378,GB00000002348
US00000009601,GB00000002348
DE00000004736,GB00000002348
NL00000023689,GB00000002348
RU00000008285,GB00000002348
NL00000041289,GB00000002348
US00000004839,GB00000002348
FR00000046398,GB00000002348
NL00000018209,GB00000002348
FR00000006325,GB00000002348
GB00000046637,GB00000002348
RU00000026596,GB00000002348
DE00000040995,GB00000002348
NL00000026877,GB00000002348
GB00000026367,GB00000002348
FR00000023680,GB00000002348
NL00000009682,GB00000002348
GB00000030409,GB00000002348
RU00000030525,GB00000002348
FR00000011780,GB00000002348
DE00000023886,GB00000002348
GB00000025114,GB00000002348
FR00000020070,GB00000002348
FR00000046967,GB00000002348
US00000011972,GB00000002348
DE00000005811,GB00000002348
FR00000044621,GB00000002348
FR00000007229,GB00000002348
US00000019265,GB00000002348
FR00000036528,GB00000002348
NL00000024910,GB00000002348
RU00000036843,GB00000002348
NL00000041623,GB00000002348
GB00000025802,GB00000002348
FR00000014568,GB00000002348
DE00000050055,GB00000002348
US00000042039,GB00000002348
RU00000039297,GB00000002348
NL00000071218,GB00000002348
GB00000007731,GB00000002348
GB00000044404,GB00000002348
FR00000066833,GB00000002348
FR00000086573,GB00000002348
GB00000076835,GB00000002348
GB00000083294,GB00000002348
RU00000047572,GB00000002348
GB00000014022,GB00000002348
DE00000073327,GB00000002348
NL00000015528,GB00000002348
DE00000026687,GB00000002348
NL00000044332,GB00000002348
RU00000009399,GB00000002348
FR00000028001,GB00000002348
NL00000028709,GB00000002348
NL00000046635,GB00000002348
RU00000045358,GB00000002348
DE00000065322,GB00000002348
FR00000018112,GB00000002348
FR00000041536,GB00000002348
US00000022436,GB00000002348
US00000034300,GB00000002348
US00000021209,GB00000002348
NL00000051667,GB00000002348
US00000066663,GB00000002348
NL00000015553,GB00000002348
RU00000024902,GB00000002348
RU00000026826,GB00000002348
RU00000060354,GB00000002348
DE00000044907,GB00000002348
US00000040850,GB00000002348
GB00000027478,GB00000002348
RU00000032962,GB00000002348
NL00000008259,GB00000002348
RU00000010802,GB00000002348
FR00000051535,GB00000002348
DE00000032148,GB00000002348
RU00000040075,GB00000002348
RU00000067095,GB00000002348
FR00000062338,GB00000002348
DE00000051632,GB00000002348
NL00000021931,GB00000002348
NL00000062043,GB00000002348
US00000081177,GB00000002348
NL00000045012,GB00000002348
GB00000062289,GB00000002348
NL00000040147,GB00000002348
DE00000051645,GB00000002348
US00000049960,GB00000002348
NL00000021731,GB00000002348
FR00000038829,GB00000002348
GB00000033335,GB00000002348
FR00000017604,GB00000002348
FR00000072734,GB00000002348
DE00000086463,GB00000002348
US00000022267,GB00000002348
GB00000045226,GB00000002348
US00000072109,GB00000002348
FR00000080465,GB00000002348
GB00000004702,GB00000002348
RU00000026163,GB00000002348
GB00000062522,GB00000002348
FR00000062248,GB00000002348
NL00000021726,GB00000002348
NL00000076006,GB00000002348
FR00000054104,GB00000002348
RU00000090307,GB00000002348
US00000072952,GB00000002348
NL00000055202,GB00000002348
DE00000058700,GB00000002348
FR00000060476,GB00000002348
RU00000066564,GB00000002348
RU00000068468,GB00000002348
US00000071558,GB00000002348
RU00000063178,GB00000002348
US00000081691,GB00000002348
NL00000078135,GB00000002348
RU00000090472,GB00000002348
GB00000090625,GB00000002348
RU00000079353,GB00000002348
RU00000084792,GB00000002348
GB00000061172,GB00000002348
FR00000086517,GB00000002348
RU00000088421,GB00000002348
RU00000067526,GB00000002348
GB00000022684,GB00000002348
US00000087973,GB00000002348
